E
-5.156947411806462e+74
-5.156947411806462e+74
-4.550161654793056e+74
-4.550161654793056e+74
-4.4651530761703495e+74
-4.4651530761703495e+74
-2.808568194474769e+74
-2.808568194474769e+74
-2.379222650004882e+74
-2.379222650004882e+74
-2.0835649127294692e+74
-2.0835649127294692e+74
-1.8783613973370446e+74
-1.8783613973370446e+74
-1.6792628436227079e+74
-1.6792628436227079e+74
-1.225841487559506e+74
-1.225841487559506e+74
-1.1838324022157558e+74
-1.1838324022157558e+74
-9.114936287036516e+73
-9.114936287036516e+73
-7.622002012718223e+73
-7.622002012718223e+73
-7.104435105252662e+73
-7.104435105252662e+73
-6.290262790357957e+73
-6.290262790357957e+73
-5.934019981053216e+73
-5.934019981053216e+73
-5.0075480189239156e+73
-5.0075480189239156e+73
-4.770019732032717e+73
-4.770019732032717e+73
-4.112724029532248e+73
-4.112724029532248e+73
-3.814538202978838e+73
-3.814538202978838e+73
-3.5479463692391716e+73
-3.5479463692391716e+73
-3.344490758537634e+73
-3.344490758537634e+73
-2.939710743048581e+73
-2.939710743048581e+73
-2.6734284484161362e+73
-2.6734284484161362e+73
-2.4379166263118418e+73
-2.4379166263118418e+73
-2.2730327992346137e+73
-2.2730327992346137e+73
-1.98072237051684e+73
-1.98072237051684e+73
-1.9228365092350145e+73
-1.9228365092350145e+73
-1.8735547758083208e+73
-1.8735547758083208e+73
-1.6909855503161868e+73
-1.6909855503161868e+73
-1.5839930109055522e+73
-1.5839930109055522e+73
-1.5312462989377484e+73
-1.5312462989377484e+73
-1.467751792201639e+73
-1.467751792201639e+73
-1.4431181928053505e+73
-1.4431181928053505e+73
-1.4356560042870126e+73
-1.4356560042870126e+73
-1.4101980678460196e+73
-1.4101980678460196e+73
-1.392188210083184e+73
-1.392188210083184e+73
-1.3588853683259481e+73
-1.3588853683259481e+73
-1.330463943848194e+73
-1.330463943848194e+73
-1.3226985043279489e+73
-1.3226985043279489e+73
-1.3081065023742697e+73
-1.3081065023742697e+73
-1.2983677709408789e+73
-1.2983677709408789e+73
-1.2880333463031144e+73
-1.2880333463031144e+73
-1.2722122749432828e+73
-1.2722122749432828e+73
-1.2614787463616636e+73
-1.2614787463616636e+73
-1.2567152600871465e+73
-1.2567152600871465e+73
-1.2529070437819374e+73
-1.2529070437819374e+73
-1.2294731413980645e+73
-1.2294731413980645e+73
-1.2102622270079904e+73
-1.2102622270079904e+73
-1.2001121826885148e+73
-1.2001121826885148e+73
-1.1857111799333249e+73
-1.1857111799333249e+73
-1.1782049921513116e+73
-1.1782049921513116e+73
-1.1551921703609806e+73
-1.1551921703609806e+73
-1.1440819158405113e+73
-1.1440819158405113e+73
-1.1322753856189502e+73
-1.1322753856189502e+73
-1.1309671923804173e+73
-1.1309671923804173e+73
-1.1085243915477436e+73
-1.1085243915477436e+73
-1.104562921829735e+73
-1.104562921829735e+73
-1.0964500038032444e+73
-1.0964500038032444e+73
-1.0835963389830166e+73
-1.0835963389830166e+73
-1.0812175360678266e+73
-1.0812175360678266e+73
-1.0681904013835149e+73
-1.0681904013835149e+73
-1.0625704873612469e+73
-1.0625704873612469e+73
-1.0582945605175879e+73
-1.0582945605175879e+73
-1.0565081694588677e+73
-1.0565081694588677e+73
-1.0481420996331857e+73
-1.0481420996331857e+73
-1.0369120932728696e+73
-1.0369120932728696e+73
-1.0349185522006341e+73
-1.0349185522006341e+73
-1.0195484342167319e+73
-1.0195484342167319e+73
-1.0138784167275059e+73
-1.0138784167275059e+73
-1.0106634575934912e+73
-1.0106634575934912e+73
-1.0053123160095424e+73
-1.0053123160095424e+73
-9.96801848598648e+72
-9.96801848598648e+72
-9.864844370916236e+72
-9.864844370916236e+72
-9.836580380762719e+72
-9.836580380762719e+72
-9.78853734855834e+72
-9.78853734855834e+72
-9.699909637445757e+72
-9.699909637445757e+72
-9.616361003923352e+72
-9.616361003923352e+72
-9.543574297691592e+72
-9.543574297691592e+72
-9.48292439113884e+72
-9.48292439113884e+72
-9.455582995769016e+72
-9.455582995769016e+72
-9.3501522974166e+72
-9.3501522974166e+72
-9.31258952072068e+72
-9.31258952072068e+72
-9.226257335396477e+72
-9.226257335396477e+72
-9.166283758584557e+72
-9.166283758584557e+72
-9.114443250362597e+72
-9.114443250362597e+72
-9.068381101606709e+72
-9.068381101606709e+72
-8.993638929403011e+72
-8.993638929403011e+72
