E
-2.747673792207574e+74
-2.396234096519215e+74
-1.8277267459876363e+74
-1.5395354924376643e+74
-1.422064168959504e+74
-1.2818068992908775e+74
-9.22687394443824e+73
-7.522412950495282e+73
-6.432596959126796e+73
-5.920228339960617e+73
-5.1257530077774435e+73
-4.538837487936504e+73
-4.029429039725251e+73
-3.805465754365331e+73
-3.63505922139041e+73
-3.241574992096303e+73
-2.925511003413302e+73
-2.771590093757751e+73
-2.464648545290061e+73
-2.359269185819775e+73
-2.1968463745911658e+73
-1.838642296367624e+73
-1.7869157124350366e+73
-1.6619009204589718e+73
-1.6271305985956656e+73
-1.484971838363112e+73
-1.3984303032539398e+73
-1.3112411684019293e+73
-1.2893544081731929e+73
-1.1718053912210828e+73
-1.119828572323964e+73
-1.0620568528580997e+73
-1.0364976198496326e+73
-1.0133588653274686e+73
-9.904601537622509e+72
-9.717125522805898e+72
-9.583729742926264e+72
-9.482783394877825e+72
-9.30216242617539e+72
-9.171758586401532e+72
-8.960844463246476e+72
-8.89496506703791e+72
-8.792947675642604e+72
-8.693213731676556e+72
-8.658183852113685e+72
-8.478668134587502e+72
-8.323894753269804e+72
-8.284131235277947e+72
-8.260954505148205e+72
-8.107927400843451e+72
-8.046461805246669e+72
-7.924126433506489e+72
-7.849562625924323e+72
-7.803242195390395e+72
-7.720082422167543e+72
-7.620941783203098e+72
-7.546836178780822e+72
-7.47579219995793e+72
-7.470623816289165e+72
-7.412861478236983e+72
-7.292824622071844e+72
-7.231485190629656e+72
-7.173254943285092e+72
-7.109055085457219e+72
-7.0331617624823094e+72
-7.015612225819482e+72
-7.009835032881574e+72
-6.862146256837805e+72
-6.851649367750863e+72
-6.7736479564352964e+72
-6.760189977934198e+72
-6.696598780377005e+72
-6.663335098267064e+72
-6.60242888296188e+72
-6.569861852909039e+72
-6.503119276119134e+72
-6.435527072584879e+72
-6.4046620485480964e+72
-6.325555964401002e+72
-6.307588410180885e+72
-6.28202862033988e+72
-6.242336062085978e+72
-6.201942660776814e+72
-6.133367815289909e+72
-6.08531779841864e+72
-6.059630053490788e+72
-6.0352217741745064e+72
-6.0047646336152974e+72
-5.932100826608182e+72
-5.920963691029415e+72
-5.867014695218635e+72
-5.8528611345926e+72
-5.826470745667584e+72
-5.7740853432007574e+72
-5.700125170285412e+72
-5.679997634936254e+72
-5.605712239475256e+72
-5.590687089130678e+72
-5.54319290252313e+72
-5.534102552204384e+72
-5.486826253553328e+72
-5.4457636563190695e+72
-5.4136425489944374e+72
-5.377074427711735e+72
-5.3291107631858824e+72
-5.293861948979534e+72
-5.267045114088291e+72
-5.254477764922596e+72
-5.207853707699586e+72
-5.194181110022592e+72
-5.167557467745588e+72
-5.1195811419979866e+72
-5.045608258334863e+72
-5.0239486482590404e+72
-4.972230934548021e+72
-4.948781369056107e+72
-4.920570956448883e+72
-4.881347045119359e+72
-4.845936593453924e+72
-4.8220119670525524e+72
-4.783243530893601e+72
-4.764182607688205e+72
-4.7180067014854396e+72
-4.714422262488119e+72
-4.687894712261457e+72
-4.639079636429863e+72
-4.591520136000216e+72
-4.575770960206925e+72
-4.560834052377831e+72
-4.522221503850364e+72
-4.5084826462225764e+72
-4.477410897595095e+72
-4.430133008592806e+72
-4.403888662829105e+72
-4.371772642559948e+72
-4.365239634029098e+72
-4.301958657304871e+72
-4.299870264610408e+72
-4.257102586253343e+72
-4.224452841820569e+72
-4.215901305077831e+72
-4.204670385363487e+72
-4.1704867717963124e+72
-4.147298704086805e+72
-4.122097963058941e+72
-4.100245453891309e+72
-4.0709798301903786e+72
-4.052537506163384e+72
-4.027128635626205e+72
-3.990980501786353e+72
-3.973387084020892e+72
-3.952159560083102e+72
-3.923184731271498e+72
-3.902917877401416e+72
-3.867391582526092e+72
-3.843991355003767e+72
-3.823374351589844e+72
-3.8107358799638746e+72
-3.773869600419766e+72
-3.757386270840276e+72
-3.716103412291479e+72
-3.713105344939525e+72
-3.65338187908583e+72
-3.638210941921413e+72
-3.607317052407653e+72
-3.579459522569164e+72
-3.5549015605570945e+72
-3.526994565209276e+72
-3.5134402906593292e+72
-3.504263939575009e+72
-3.473827437205208e+72
-3.4467716932210054e+72
-3.4279781533949018e+72
-3.4127696318732973e+72
-3.4002460408014527e+72
-3.3880246772941227e+72
-3.385223634494591e+72
-3.340424186711628e+72
-3.306765236176509e+72
-3.275460946797187e+72
-3.2628982303052812e+72
-3.2208286041512047e+72
-3.205638806297027e+72
-3.189227463912613e+72
-3.176019592481977e+72
-3.1502427037188723e+72
-3.1346161850637445e+72
-3.1164530543425258e+72
-3.086349374430219e+72
-3.0714799701417642e+72
-3.0558804719324688e+72
-3.0294620841024546e+72
-3.0201112277050226e+72
-2.984517486997527e+72
-2.962815644631133e+72
-2.9517608641504732e+72
-2.9277287194718677e+72
-2.913732652537699e+72
-2.8752415996182934e+72
-2.8686188775402386e+72
-2.8478417617328377e+72
-2.838124949081409e+72
-2.830595536677129e+72
-2.8245158216008002e+72
-2.809297258615067e+72
-2.781668475889852e+72
-2.744450662976363e+72
-2.730825707663814e+72
-2.716239632307322e+72
-2.6928741738844777e+72
-2.6876721660687362e+72
-2.64676118187915e+72
-2.640343287441222e+72
-2.6083378526715488e+72
-2.605885340345052e+72
-2.575047897505855e+72
-2.569790732055419e+72
-2.5431805385045232e+72
-2.5336861444234725e+72
-2.5191964424197932e+72
-2.491916885001919e+72
-2.4847615270870573e+72
-2.454080731844914e+72
-2.4299055295021364e+72
-2.4225176601683927e+72
-2.416301804704892e+72
-2.401987760115525e+72
-2.384903226630435e+72
-2.37454379070249e+72
-2.361030878866659e+72
-2.330900161303213e+72
-2.307566480521709e+72
-2.3030000773270497e+72
-2.284904774872804e+72
-2.268617048213897e+72
-2.253820781577261e+72
-2.241542354042204e+72
-2.205152492971857e+72
-2.196055744162852e+72
-2.1770028004519923e+72
-2.1643527452667373e+72
-2.147491914273679e+72
-2.1234412595632412e+72
-2.111691320260431e+72
-2.104740222768893e+72
-2.096666611168244e+72
-2.083167604645915e+72
-2.061454891439041e+72
-2.0402963747171482e+72
-2.023278417431184e+72
-2.002727149752992e+72
-2.000203761228344e+72
-1.9848558641548986e+72
-1.9799490612494885e+72
-1.9666447026746777e+72
-1.960301723249316e+72
-1.945070919118088e+72
-1.931354274736796e+72
-1.914227669562021e+72
-1.8902152328692712e+72
-1.874551054395105e+72
-1.857293933082753e+72
-1.838765650849145e+72
-1.8333772163993066e+72
-1.8193324673927337e+72
-1.7953987210268425e+72
-1.791537449123446e+72
-1.7887297345714062e+72
-1.764703366951504e+72
-1.7568100397518684e+72
-1.7331639117311073e+72
-1.71267252917367e+72
-1.7005576925418977e+72
-1.6899083269834808e+72
-1.6802121942953531e+72
-1.671882093201058e+72
-1.6525686292267786e+72
-1.6393358279783751e+72
-1.616320184453944e+72
-1.6146924865801257e+72
-1.6086774601277865e+72
-1.5913939247962466e+72
-1.577131659406713e+72
-1.549348318838052e+72
-1.5384203567595485e+72
-1.5239477733815641e+72
-1.5173106646117913e+72
-1.5057432223195491e+72
-1.4900963671327653e+72
-1.4672680731079645e+72
-1.4558020615635325e+72
-1.4417264549509253e+72
-1.439395725017584e+72
-1.4319029052388392e+72
-1.4253097025534544e+72
-1.3958904695310825e+72
-1.3916965914097097e+72
-1.3796105766413477e+72
-1.3650461485951357e+72
-1.3591395063292417e+72
-1.3354499623309728e+72
-1.32669470266643e+72
-1.3173468990107977e+72
-1.306764370944379e+72
-1.2914250446810336e+72
-1.2755781346262897e+72
-1.2661867420792073e+72
-1.260458123530099e+72
-1.243801247053673e+72
-1.2322788264822364e+72
-1.2247174373855441e+72
-1.2100919993013073e+72
-1.1985430285078397e+72
-1.183478560298832e+72
-1.179020609790414e+72
-1.17172779701656e+72
-1.1609583415116752e+72
-1.1544972373231206e+72
-1.1437803399163122e+72
-1.1322728797733704e+72
-1.1071844816131245e+72
-1.0981628505433301e+72
-1.0888293678131449e+72
-1.078400657867914e+72
-1.073114636601674e+72
-1.0637320461843542e+72
-1.0604220935802201e+72
-1.0391985342197161e+72
-1.0352628086068673e+72
-1.0187968383421032e+72
-1.0161709529929418e+72
-1.0049334264681621e+72
-9.94572857947535e+71
-9.912179781187669e+71
-9.704281639843516e+71
-9.59143800368023e+71
-9.48774817985025e+71
-9.409397746865761e+71
-9.293243637126625e+71
-9.025120285448417e+71
-8.999252743288386e+71
-8.95315190036206e+71
-8.891994624709686e+71
-8.8154023688986e+71
-8.646088591326098e+71
-8.553569604439403e+71
-8.494356303716419e+71
-8.393035040606639e+71
-8.354625354999487e+71
-8.290169510366509e+71
-8.175353140942343e+71
-8.007127841285003e+71
-7.962334847397425e+71
-7.819724142609854e+71
-7.805686202208158e+71
-7.604513989302455e+71
-7.498810964817071e+71
-7.4909350797634565e+71
-7.389756231147597e+71
-7.364248781975469e+71
-7.242552331634191e+71
-7.152439737694016e+71
-7.073620999101527e+71
-6.97499237413076e+71
-6.853221658166621e+71
-6.800367477101225e+71
-6.711257553760634e+71
-6.589542668991941e+71
-6.559639845738619e+71
